,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
343,철원군,남자,35 - 39세,1470.5,1442.5,1405.0,1334.0,1267.5
344,철원군,남자,40 - 44세,1805.0,1684.0,1553.0,1445.0,1364.0
345,철원군,남자,45 - 49세,1850.5,1841.0,1838.5,1802.0,1740.0
346,철원군,남자,50 - 54세,2004.0,1918.0,1858.0,1834.0,1818.0
347,철원군,남자,55 - 59세,2070.5,2141.0,2142.0,2125.0,2062.5
348,철원군,남자,60 - 64세,1437.0,1603.0,1765.5,1847.0,1909.5
349,철원군,남자,65 - 69세,1114.0,1046.0,1034.0,1098.5,1221.5
350,철원군,남자,70 - 74세,1183.5,1164.0,1134.0,1131.0,1118.5
351,철원군,남자,75 - 79세,872.0,942.0,982.5,996.5,990.0
352,철원군,남자,80 - 84세,355.0,397.5,452.0,515.5,580.5
353,철원군,남자,85 - 89세,150.5,165.5,176.0,179.5,185.5
354,철원군,남자,90 - 94세,53.5,53.5,55.0,55.5,60.5
